cnes;Regi?o de Sa?de;Regi?o Administrativa
7617569;Sudoeste;Águas Claras
9980857;Sudoeste;Recanto das Emas
5558077;Sudoeste;Samambaia
745219;Sudoeste;Samambaia
7933649;Sudoeste;Taguatinga
4037855;Sudoeste;Samambaia
9142983;Sudoeste;Taguatinga
852872;Sudoeste;Águas Claras
3500896;Sudoeste;Águas Claras
4064011;Sudoeste;Águas Claras
2649527;Central;Plano Piloto
4148444;Central;Sudoeste/Octogonal
7862075;Central;Plano Piloto
3067378;Central;Lago Sul
4031881;Central;Lago Sul
6547257;Central;Plano Piloto
5692873;Central;Plano Piloto
6820123;Central;Plano Piloto
7740794;Central;Plano Piloto
9578277;Central;Lago Sul
7990944;Central;Plano Piloto
83054;Central;Plano Piloto
3035379;Central;Plano Piloto
6384072;Central;Plano Piloto
9119361;Central;Sudoeste/Octogonal
9249079;Central;Plano Piloto
9782125;Central;Plano Piloto
5627400;Central;Plano Piloto
4702298;Central;Lago Sul
5372933;Central;Plano Piloto
7332610;Central;Plano Piloto
6703321;Central;Plano Piloto
9235183;Central;Plano Piloto
5517702;Central;Plano Piloto
5085020;Central;Plano Piloto
3744221;Central;Plano Piloto
4604466;Central;Plano Piloto
7155794;Central;Plano Piloto
9847898;Central;Sudoeste/Octogonal
3306526;Central;Lago Sul
9441921;Central;Plano Piloto
6900372;Central;Plano Piloto
3263320;Central;Plano Piloto
3956768;Central;Plano Piloto
7599560;Central;Plano Piloto
3177750;Central;Plano Piloto
9907378;Central;Plano Piloto
4555813;Central;Plano Piloto
9887172;Central;Plano Piloto
2804603;Central;Plano Piloto
6666094;Central;Lago Sul
4283805;Central;Plano Piloto
9437304;Central;Plano Piloto
4597028;Central;Sudoeste/Octogonal
2852551;Central;Plano Piloto
4693108;Central;Plano Piloto
3263339;Central;Plano Piloto
6558615;Central;Plano Piloto
7711379;Central;Plano Piloto
4081153;Central;Plano Piloto
5985854;Central;Plano Piloto
9830782;Central;Plano Piloto
9271600;Central;Plano Piloto
198110;Central;Plano Piloto
9802967;Central;Plano Piloto
3083543;Central;Plano Piloto
3262480;Central;Plano Piloto
5442885;Central;Plano Piloto
5993652;Central;Plano Piloto
3103161;Central;Plano Piloto
3211142;Central;Plano Piloto
3576027;Central;Plano Piloto
9130225;Central;Plano Piloto
6372465;Central;Plano Piloto
4692268;Central;Plano Piloto
153788;Central;Plano Piloto
4301013;Central;Plano Piloto
2846004;Central;Plano Piloto
3078973;Central;Plano Piloto
4495489;Central;Plano Piloto
839167;Central;Plano Piloto
4555953;Central;Plano Piloto
994154;Central;Plano Piloto
9325905;Central;Lago Norte
9840877;Central;Lago Sul
3937402;Central;Plano Piloto
7819056;Central;Plano Piloto
5440688;Central;Sudoeste/Octogonal
3213145;Central;Plano Piloto
4732901;Central;Plano Piloto
9125272;Central;Plano Piloto
4744705;Central;Plano Piloto
7280866;Central;Plano Piloto
3880834;Central;Lago Sul
4577485;Central;Plano Piloto
9126198;Central;Plano Piloto
973343;Central;Plano Piloto
3434753;Central;Plano Piloto
6752373;Central;Plano Piloto
700967;Central;Plano Piloto
4513142;Central;Plano Piloto
7437269;Central;Plano Piloto
7442149;Central;Plano Piloto
9823735;Central;Plano Piloto
2866307;Central;Plano Piloto
4540654;Central;Plano Piloto
4061187;Central;Plano Piloto
5252350;Central;Plano Piloto
7094159;Central;Plano Piloto
3434745;Central;Plano Piloto
9307699;Central;Plano Piloto
9658521;Central;Plano Piloto
4112016;Central;Plano Piloto
4323807;Central;Sudoeste/Octogonal
885223;Central;Plano Piloto
992925;Central;Plano Piloto
6331165;Central;Plano Piloto
5128781;Central;Plano Piloto
4474864;Central;Plano Piloto
3216136;Central;Lago Norte
3686663;Central;Plano Piloto
448737;Central;Plano Piloto
972290;Central;Lago Sul
3495884;Central;Plano Piloto
9683348;Central;Plano Piloto
101516;Central;Lago Sul
9866655;Central;Plano Piloto
6617417;Central;Plano Piloto
5913209;Central;Plano Piloto
4323882;Central;Plano Piloto
4051793;Central;Plano Piloto
9621709;Sudoeste;Vicente Pires
7299877;Sudoeste;Samambaia
10936;Sudoeste;Vicente Pires
6665098;Sudoeste;Samambaia
10677;Sudoeste;Samambaia
9615806;Sudoeste;Águas Claras
3073866;Sudoeste;Taguatinga
4428862;Sudoeste;Taguatinga
4828410;Sudoeste;Taguatinga
5001021;Sudoeste;Taguatinga
4704398;Sudoeste;Águas Claras
5483409;Sudoeste;Águas Claras
9129944;Sudoeste;Águas Claras
7821867;Sudoeste;Águas Claras
4433203;Sudoeste;Taguatinga
2643111;Sudoeste;Taguatinga
5539269;Sudoeste;Vicente Pires
4716388;Sudoeste;Taguatinga
3599663;Sudoeste;Taguatinga
4412192;Sudoeste;Águas Claras
4777395;Sudoeste;Samambaia
3288978;Sudoeste;Águas Claras
3109720;Sudoeste;Taguatinga
2965763;Sudoeste;Taguatinga
471518;Sudoeste;Vicente Pires
7604920;Sudoeste;Taguatinga
4099567;Sudoeste;Águas Claras
3043118;Sudoeste;Taguatinga
4790227;Sudoeste;Águas Claras
550078;Sudoeste;Recanto das Emas
4803728;Sudoeste;Águas Claras
480010;Sudoeste;Taguatinga
9906312;Sudoeste;Águas Claras
4411536;Sudoeste;Taguatinga
4882296;Sudoeste;Taguatinga
4330242;Sudoeste;Taguatinga
4142675;Sudoeste;Arniqueira
6524087;Sudoeste;Águas Claras
9436618;Sudoeste;Taguatinga
301884;Sudoeste;Taguatinga
83623;Sudoeste;Águas Claras
813613;Sudoeste;Águas Claras
9761640;Sudoeste;Taguatinga
4461533;Sudoeste;Taguatinga
6919693;Sudoeste;Taguatinga
4479904;Sudoeste;Águas Claras
9412956;Sudoeste;Taguatinga
4878035;Sudoeste;Arniqueira
2967596;Sudoeste;Vicente Pires
9648747;Sudoeste;Taguatinga
4077784;Sudoeste;Taguatinga
4934326;Sudoeste;Águas Claras
4114396;Sudoeste;Águas Claras
516341;Sudoeste;Recanto das Emas
9684530;Sudoeste;Samambaia
4637739;Sudoeste;Águas Claras
2974770;Sudoeste;Águas Claras
4460138;Sudoeste;Águas Claras
4324757;Sudoeste;Águas Claras
9064400;Sudoeste;Taguatinga
417920;Sudoeste;Águas Claras
156736;Sudoeste;Águas Claras
3879445;Sudoeste;Taguatinga
4122380;Sudoeste;Taguatinga
7991398;Sudoeste;Recanto das Emas
813648;Sudoeste;Águas Claras
4290569;Sudoeste;Águas Claras
10847;Sul;Gama
10839;Sul;Gama
9024654;Sul;Gama
9764860;Sul;Gama
7990820;Sul;Gama
6002749;Sul;Gama
148091;Sul;Gama
9363181;Sul;Santa Maria
3343340;Sul;Gama
4108043;Sul;Gama
5406684;Sul;Gama
877220;Sul;Gama
7623399;Sul;Santa Maria
117722;Sul;Gama
4625633;Sul;Santa Maria
9802657;Sul;Santa Maria
3089975;Sul;Gama
9257365;Sul;Gama
4439317;Sul;Santa Maria
6576605;Sul;Gama
2963388;Sul;Santa Maria
4904826;Sul;Santa Maria
9077774;Sul;Santa Maria
486655;Sul;Gama
4537106;Sul;Gama
6612156;Sul;Santa Maria
4372034;Sul;Santa Maria
2975122;Sul;Gama
3830373;Sul;Santa Maria
4704606;Sul;Gama
4921232;Sul;Gama
9240683;Sul;Gama
9946721;Sul;Santa Maria
20257;Sul;Gama
2850850;Sul;Gama
4430166;Sul;Gama
4410890;Sul;Gama
4483839;Sul;Gama
4375890;Sul;Gama
4484983;Sul;Santa Maria
9671617;Sul;Gama
2923882;Sul;Gama
808040;Sul;Santa Maria
3500861;Sul;Gama
4060849;Sul;Gama
6243495;Central;Plano Piloto
61379;Central;Plano Piloto
5326095;Central;Sudoeste/Octogonal
9086161;Central;Plano Piloto
3105334;Central;Plano Piloto
3354156;Central;Plano Piloto
3115119;Central;Plano Piloto
4519078;Central;Plano Piloto
9675396;Central;Sudoeste/Octogonal
3062325;Central;Lago Sul
2909693;Central;Plano Piloto
4255569;Central;Plano Piloto
5875803;Central;Lago Sul
9976744;Central;Plano Piloto
5402603;Central;Plano Piloto
9513582;Central;Plano Piloto
9911251;Central;Plano Piloto
686905;Central;Plano Piloto
4194136;Central;Plano Piloto
3921662;Central;Plano Piloto
969443;Sudoeste;Taguatinga
3837998;Sudoeste;Taguatinga
4323963;Sudoeste;Taguatinga
2975084;Sudoeste;Águas Claras
5403987;Sudoeste;Taguatinga
100773;Sudoeste;Águas Claras
3215105;Sudoeste;Taguatinga
4547950;Sudoeste;Taguatinga
3379663;Sudoeste;Taguatinga
4153200;Sudoeste;Águas Claras
9540229;Sudoeste;Taguatinga
9933999;Sudoeste;Taguatinga
10782;Sul;Santa Maria
9189963;Sul;Gama
812080;Sul;Gama
7991096;Sul;Gama
3936686;Sul;Gama
3144550;Sul;Santa Maria
3027635;Sul;Gama
9457003;Sul;Gama
149039;Sul;Gama
9233903;Sul;Gama
4211030;Sul;Gama
3073009;Sul;Gama
9575812;Sul;Gama
9982159;Sul;Gama
7025084;Sul;Gama
4543653;Sul;Santa Maria
4898362;Sul;Gama
7509448;Sul;Gama
4832140;Sul;Santa Maria
982474;Sul;Gama
6273904;Sul;Gama
4661958;Sul;Gama
7883366;Sul;Santa Maria
3112942;Sul;Gama
3379655;Sul;Santa Maria
4747186;Sul;Santa Maria
4392418;Sul;Gama
975842;Sul;Gama
4137108;Sul;Santa Maria
4727843;Sul;Gama
4682084;Sul;Gama
7136757;Sul;Gama
9937722;Sul;Gama
4575695;Sul;Gama
700401;Sul;Santa Maria
3499723;Sul;Gama
4470230;Sul;Santa Maria
4409329;Sul;Gama
4324722;Sul;Gama
6718329;Sul;Santa Maria
9943749;Sul;Gama
69035;Sul;Gama
2919168;Sul;Gama
4050851;Sul;Gama
6876617;Central;Plano Piloto
7923775;Central;Plano Piloto
7069138;Central;Cruzeiro
9358897;Central;Plano Piloto
6604277;Central;Lago Norte
3744035;Central;Plano Piloto
813591;Central;Plano Piloto
9946748;Central;Plano Piloto
7333382;Central;Plano Piloto
359262;Central;Plano Piloto
4682769;Central;Plano Piloto
3077209;Central;Plano Piloto
3116239;Central;Plano Piloto
5411246;Central;Plano Piloto
4792521;Central;Plano Piloto
3743853;Central;Plano Piloto
3177351;Central;Plano Piloto
427667;Central;Plano Piloto
9308660;Central;Plano Piloto
3116433;Central;Plano Piloto
842907;Central;Plano Piloto
3027759;Central;Lago Norte
4732928;Central;Plano Piloto
3263312;Central;Plano Piloto
9753443;Central;Plano Piloto
5858348;Central;Lago Sul
3263363;Central;Plano Piloto
9921753;Central;Lago Sul
7718683;Central;Plano Piloto
7775938;Central;Plano Piloto
4436490;Central;Lago Sul
114715;Central;Plano Piloto
4157478;Central;Plano Piloto
7914792;Central;Cruzeiro
5877350;Central;Plano Piloto
4651561;Central;Plano Piloto
4006461;Central;Plano Piloto
7918569;Central;Plano Piloto
9167471;Central;Plano Piloto
4416848;Central;Plano Piloto
9915605;Central;Sudoeste/Octogonal
7215762;Central;Plano Piloto
3956784;Central;Plano Piloto
78948;Central;Lago Sul
4589998;Central;Plano Piloto
3438619;Central;Plano Piloto
6021573;Central;Lago Sul
4642813;Central;Plano Piloto
254231;Central;Plano Piloto
5334268;Central;Plano Piloto
9885013;Central;Plano Piloto
4995333;Central;Plano Piloto
2970716;Central;Plano Piloto
4895428;Central;Cruzeiro
7116101;Central;Plano Piloto
9615385;Central;Plano Piloto
4096991;Central;Plano Piloto
4965388;Central;Plano Piloto
9743618;Central;Plano Piloto
2960206;Central;Plano Piloto
9943617;Central;Plano Piloto
2851377;Central;Lago Sul
9888780;Central;Plano Piloto
3800660;Central;Plano Piloto
5993660;Central;Plano Piloto
9089756;Central;Plano Piloto
3212599;Central;Plano Piloto
9706178;Central;Plano Piloto
4212290;Central;Plano Piloto
7646291;Central;Sudoeste/Octogonal
4511778;Central;Plano Piloto
4417526;Central;Plano Piloto
940941;Central;Plano Piloto
4598857;Central;Plano Piloto
5478715;Central;Plano Piloto
9761985;Central;Plano Piloto
3973182;Central;Plano Piloto
4974093;Central;Plano Piloto
9369058;Central;Plano Piloto
4099877;Central;Plano Piloto
7498241;Central;Plano Piloto
5985803;Central;Plano Piloto
9287272;Central;Plano Piloto
157422;Central;Plano Piloto
2839075;Central;Plano Piloto
3309312;Central;Plano Piloto
4091728;Central;Plano Piloto
3107922;Central;Plano Piloto
9541268;Central;Plano Piloto
4644328;Central;Plano Piloto
3023362;Central;Plano Piloto
887536;Central;Plano Piloto
892661;Central;Sudoeste/Octogonal
9715371;Central;Plano Piloto
4257138;Central;Plano Piloto
3535339;Central;Plano Piloto
5549906;Central;Plano Piloto
3084302;Central;Plano Piloto
9958312;Central;Plano Piloto
4323017;Central;Plano Piloto
4338294;Central;Plano Piloto
3387410;Central;Plano Piloto
3379728;Central;Plano Piloto
7009976;Central;Plano Piloto
9675612;Central;Plano Piloto
4329651;Central;Plano Piloto
3480127;Central;Plano Piloto
2841509;Central;Lago Sul
2907895;Central;Plano Piloto
4325567;Central;Plano Piloto
6202101;Central;Plano Piloto
797081;Central;Plano Piloto
4511115;Central;Plano Piloto
5352991;Central;Plano Piloto
7707959;Central;Plano Piloto
7646518;Central;Lago Sul
2869969;Central;Plano Piloto
935514;Leste;Paranoá
5533317;Leste;Paranoá
10634;Leste;Paranoá
6268269;Leste;Itapoã
736260;Leste;São Sebastião
9190228;Leste;São Sebastião
9572511;Leste;Paranoá
9572481;Leste;Itapoã
3742873;Leste;São Sebastião
9772243;Leste;Paranoá
4378105;Leste;São Sebastião
7990952;Leste;Paranoá
11363;Leste;São Sebastião
3028011;Leste;São Sebastião
3286975;Leste;Paranoá
3027643;Leste;São Sebastião
3781402;Leste;São Sebastião
7991339;Leste;São Sebastião
7094116;Leste;Itapoã
7075596;Leste;Paranoá
2804107;Leste;Paranoá
3286932;Leste;Jardim Botânico
11614;Leste;Paranoá
11630;Leste;Paranoá
4616677;Leste;Itapoã
6533817;Leste;São Sebastião
4975340;Leste;Jardim Botânico
253812;Leste;São Sebastião
6895042;Leste;Paranoá
2936720;Leste;São Sebastião
9550526;Leste;Paranoá
9408207;Leste;Paranoá
4251946;Leste;Jardim Botânico
253804;Leste;Paranoá
4043030;Leste;Paranoá
9804544;Leste;Jardim Botânico
9479937;Leste;Jardim Botânico
6752403;Leste;Paranoá
5489318;Leste;São Sebastião
902780;Leste;Itapoã
9805311;Leste;Paranoá
4724550;Leste;Paranoá
4139593;Leste;Paranoá
881651;Leste;São Sebastião
4607260;Leste;Jardim Botânico
4777247;Leste;Paranoá
5445809;Leste;Jardim Botânico
9426086;Leste;Jardim Botânico
887935;Leste;Itapoã
4169786;Leste;Jardim Botânico
668206;Leste;São Sebastião
966983;Leste;Jardim Botânico
4079167;Leste;São Sebastião
9907696;Leste;Paranoá
4511832;Leste;Itapoã
4282973;Leste;Jardim Botânico
3425126;Leste;São Sebastião
2960222;Leste;Jardim Botânico
815780;Leste;São Sebastião
3119416;Sudoeste;Taguatinga
4433041;Sudoeste;Taguatinga
4433181;Sudoeste;Vicente Pires
4714938;Sudoeste;Águas Claras
7890583;Sudoeste;Águas Claras
405434;Sudoeste;Taguatinga
3470539;Sudoeste;Taguatinga
4413210;Sudoeste;Taguatinga
9479848;Sudoeste;Taguatinga
9745653;Sudoeste;Taguatinga
9437738;Sudoeste;Taguatinga
4079353;Sudoeste;Águas Claras
970182;Sudoeste;Águas Claras
9967710;Sudoeste;Taguatinga
883050;Sudoeste;Taguatinga
9311742;Sudoeste;Águas Claras
2820994;Sudoeste;Águas Claras
7482590;Sudoeste;Taguatinga
5137500;Sudoeste;Taguatinga
9914609;Sudoeste;Taguatinga
4316916;Sudoeste;Taguatinga
4450426;Sudoeste;Águas Claras
4114442;Sudoeste;Taguatinga
4670973;Sudoeste;Samambaia
3521915;Sudoeste;Taguatinga
809640;Sudoeste;Águas Claras
2893436;Sudoeste;Águas Claras
2941309;Sudoeste;Águas Claras
4656008;Sudoeste;Vicente Pires
9706801;Sudoeste;Vicente Pires
714879;Sudoeste;Águas Claras
9833331;Sudoeste;Águas Claras
784508;Sudoeste;Taguatinga
3051420;Sudoeste;Taguatinga
4347617;Sudoeste;Vicente Pires
4129369;Sudoeste;Águas Claras
4277694;Sudoeste;Taguatinga
5505992;Sudoeste;Recanto das Emas
869929;Sudoeste;Samambaia
4142322;Sudoeste;Águas Claras
9359648;Central;Plano Piloto
3635945;Central;Plano Piloto
3028526;Central;Lago Sul
7781539;Central;Sudoeste/Octogonal
3036960;Central;Plano Piloto
9050353;Central;Plano Piloto
3211541;Central;Plano Piloto
7862792;Central;Plano Piloto
3210723;Central;Plano Piloto
7734255;Central;Plano Piloto
4850491;Central;Plano Piloto
9267492;Central;Plano Piloto
7843380;Central;Plano Piloto
4892410;Central;Lago Sul
9476520;Central;Plano Piloto
3027945;Central;Plano Piloto
7051719;Central;Plano Piloto
3504395;Central;Plano Piloto
7129297;Central;Plano Piloto
7768419;Central;Plano Piloto
417610;Central;Plano Piloto
219495;Central;Plano Piloto
6243592;Central;Plano Piloto
4938798;Central;Plano Piloto
7473575;Central;Lago Sul
9361847;Central;Plano Piloto
9421203;Central;Sudoeste/Octogonal
9512357;Central;Plano Piloto
4476247;Central;Plano Piloto
3553566;Central;Plano Piloto
3023532;Central;Plano Piloto
5831458;Central;Sudoeste/Octogonal
815209;Central;Plano Piloto
9918728;Central;Lago Sul
979147;Central;Plano Piloto
6213936;Central;Plano Piloto
4692810;Central;Lago Norte
9357475;Central;Plano Piloto
3806707;Central;Plano Piloto
7541465;Central;Plano Piloto
4905873;Central;Plano Piloto
3480259;Central;Plano Piloto
4345932;Central;Plano Piloto
7982704;Central;Plano Piloto
7645961;Central;Plano Piloto
9177930;Central;Lago Sul
4598717;Central;Plano Piloto
7455313;Central;Plano Piloto
6910688;Central;Plano Piloto
7827075;Central;Plano Piloto
5039479;Central;Sudoeste/Octogonal
4239075;Central;Plano Piloto
9530827;Central;Plano Piloto
4283821;Central;Lago Norte
3035743;Central;Plano Piloto
3298272;Central;Plano Piloto
864188;Central;Plano Piloto
9097937;Central;Plano Piloto
4832221;Central;Plano Piloto
4226372;Central;Plano Piloto
6471560;Central;Plano Piloto
9889930;Central;Plano Piloto
4581415;Central;Plano Piloto
9352805;Central;Plano Piloto
4330374;Central;Plano Piloto
9605924;Central;Plano Piloto
9445781;Central;Cruzeiro
6831281;Central;Plano Piloto
6292259;Central;Sudoeste/Octogonal
4132564;Central;Plano Piloto
4878442;Central;Sudoeste/Octogonal
7335016;Central;Plano Piloto
9131000;Central;Plano Piloto
4339126;Central;Lago Norte
3116255;Central;Plano Piloto
2881101;Central;Plano Piloto
9670874;Central;Sudoeste/Octogonal
3514765;Central;Plano Piloto
2853272;Central;Sudoeste/Octogonal
914789;Central;Plano Piloto
9791108;Central;Plano Piloto
50202;Central;Plano Piloto
9020039;Central;Plano Piloto
9529918;Central;Plano Piloto
9742204;Central;Plano Piloto
9126856;Central;Plano Piloto
4501705;Central;Plano Piloto
4610601;Central;Plano Piloto
382612;Central;Sudoeste/Octogonal
4426037;Central;Plano Piloto
4553489;Central;Plano Piloto
3107973;Central;Plano Piloto
6930344;Central;Plano Piloto
4067029;Central;Plano Piloto
4961951;Central;Plano Piloto
9595759;Central;Plano Piloto
4430093;Central;Plano Piloto
5049687;Central;Plano Piloto
4070208;Central;Sudoeste/Octogonal
4126769;Central;Plano Piloto
9460411;Central;Plano Piloto
9119965;Central;Cruzeiro
2907526;Central;Lago Norte
9866752;Central;Plano Piloto
3461874;Central;Lago Sul
9944427;Central;Plano Piloto
2961369;Central;Lago Norte
3177475;Central;Plano Piloto
4349474;Central;Lago Norte
829951;Central;Plano Piloto
49476;Central;Sudoeste/Octogonal
820806;Central;Plano Piloto
4002857;Central;Plano Piloto
3531007;Central;Plano Piloto
9322922;Central;Plano Piloto
3778142;Central;Plano Piloto
2830183;Central;Plano Piloto
2885468;Central;Plano Piloto
4477073;Central;Plano Piloto
2798336;Central;Sudoeste/Octogonal
9977872;Central;Plano Piloto
4277848;Central;Plano Piloto
2814897;Centro-Sul;Guará
11169;Centro-Sul;Riacho Fundo I
11266;Centro-Sul;Guará
11118;Centro-Sul;Guará
4489047;Centro-Sul;Riacho Fundo I
3781437;Centro-Sul;Riacho Fundo I
3210588;Centro-Sul;Guará
3372375;Centro-Sul;Guará
300578;Centro-Sul;SIA
310719;Centro-Sul;Núcleo Bandeirante
484369;Centro-Sul;Núcleo Bandeirante
9753818;Centro-Sul;SIA
2673924;Centro-Sul;Riacho Fundo II
7990901;Centro-Sul;Candangolândia
645966;Centro-Sul;Park Way
273694;Centro-Sul;Guará
7779720;Centro-Sul;Guará
7979541;Centro-Sul;SIA
975575;Centro-Sul;Guará
6927599;Centro-Sul;Núcleo Bandeirante
4212029;Centro-Sul;SCIA/Estrutural
737925;Centro-Sul;Guará
9721517;Centro-Sul;Guará
6593828;Centro-Sul;Guará
131091;Centro-Sul;Guará
4376498;Centro-Sul;Guará
4305973;Centro-Sul;Riacho Fundo I
7803931;Centro-Sul;Riacho Fundo I
4338677;Centro-Sul;Guará
475955;Centro-Sul;Guará
4575024;Centro-Sul;Guará
9040242;Centro-Sul;Riacho Fundo II
9397086;Centro-Sul;SCIA/Estrutural
9834737;Centro-Sul;Guará
2929708;Centro-Sul;Riacho Fundo I
896454;Centro-Sul;Guará
2976056;Centro-Sul;SIA
4339045;Centro-Sul;Riacho Fundo I
5541212;Centro-Sul;Guará
5438098;Centro-Sul;Guará
4714784;Centro-Sul;Guará
7809476;Centro-Sul;Guará
9604162;Centro-Sul;Guará
9974016;Centro-Sul;Guará
4614534;Centro-Sul;Guará
2830906;Centro-Sul;Guará
3879488;Centro-Sul;Guará
4609425;Centro-Sul;Guará
4609808;Centro-Sul;Guará
6182275;Centro-Sul;Guará
4367367;Centro-Sul;Núcleo Bandeirante
7960468;Centro-Sul;Guará
9078886;Centro-Sul;Guará
9711961;Centro-Sul;Guará
4257219;Centro-Sul;SIA
2867648;Centro-Sul;SIA
424714;Centro-Sul;Núcleo Bandeirante
943444;Centro-Sul;Guará
2936712;Centro-Sul;Riacho Fundo I
3686736;Centro-Sul;Park Way
4082370;Centro-Sul;Guará
10618;Sudoeste;Taguatinga
4505611;Sudoeste;Águas Claras
6708714;Sudoeste;Samambaia
7766777;Sudoeste;Taguatinga
10928;Sudoeste;Vicente Pires
6143687;Sudoeste;Recanto das Emas
5855241;Sudoeste;Águas Claras
4061381;Sudoeste;Águas Claras
4642430;Sudoeste;Águas Claras
11312;Sudoeste;Taguatinga
4781643;Sudoeste;Águas Claras
6256929;Sudoeste;Samambaia
2779331;Sudoeste;Recanto das Emas
4666402;Sudoeste;Taguatinga
2987279;Sudoeste;Taguatinga
9430687;Sudoeste;Águas Claras
5981395;Sudoeste;Taguatinga
4530101;Sudoeste;Taguatinga
4191544;Sudoeste;Águas Claras
773506;Sudoeste;Taguatinga
4305884;Sudoeste;Taguatinga
4776143;Sudoeste;Recanto das Emas
4060768;Sudoeste;Taguatinga
559822;Sudoeste;Vicente Pires
6797911;Sudoeste;Taguatinga
7690622;Sudoeste;Águas Claras
9466479;Sudoeste;Águas Claras
4158792;Sudoeste;Taguatinga
3089835;Sudoeste;Taguatinga
5003628;Sudoeste;Recanto das Emas
9307885;Sudoeste;Águas Claras
4704533;Sudoeste;Águas Claras
4962214;Sudoeste;Águas Claras
2940175;Sudoeste;Taguatinga
4807928;Sudoeste;Águas Claras
4280210;Sudoeste;Águas Claras
9785833;Sudoeste;Águas Claras
5341914;Sudoeste;Águas Claras
4061063;Sudoeste;Taguatinga
9615989;Sudoeste;Águas Claras
4279115;Sudoeste;Águas Claras
9141944;Sudoeste;Águas Claras
3794083;Sudoeste;Águas Claras
4662628;Sudoeste;Taguatinga
3444767;Sudoeste;Águas Claras
706329;Sudoeste;Taguatinga
9404260;Sudoeste;Taguatinga
9340203;Sudoeste;Taguatinga
4934857;Sudoeste;Samambaia
9336443;Sudoeste;Águas Claras
4612787;Sudoeste;Águas Claras
4612043;Sudoeste;Taguatinga
303399;Sudoeste;Águas Claras
2844435;Sudoeste;Águas Claras
4439694;Sudoeste;Taguatinga
9393013;Sudoeste;Águas Claras
9842195;Sudoeste;Taguatinga
2843927;Sudoeste;Taguatinga
9980288;Sudoeste;Taguatinga
7508115;Sudoeste;Águas Claras
7983476;Sudoeste;Águas Claras
2942798;Sudoeste;Águas Claras
4548000;Sudoeste;Águas Claras
4469208;Sudoeste;Águas Claras
951110;Sudoeste;Águas Claras
9678379;Sudoeste;Taguatinga
7116373;Central;Plano Piloto
878111;Central;Sudoeste/Octogonal
6921434;Central;Plano Piloto
7121830;Central;Plano Piloto
9778144;Central;Plano Piloto
11347;Central;Plano Piloto
11142;Central;Plano Piloto
7929404;Central;Plano Piloto
844047;Central;Plano Piloto
4483707;Central;Plano Piloto
426067;Central;Plano Piloto
9843744;Central;Plano Piloto
7107803;Central;Lago Sul
4622316;Central;Plano Piloto
9462503;Central;Plano Piloto
4522893;Central;Plano Piloto
7971230;Central;Plano Piloto
7929129;Central;Lago Sul
5856108;Central;Plano Piloto
5350093;Central;Plano Piloto
5252431;Central;Plano Piloto
886610;Central;Plano Piloto
4707095;Central;Plano Piloto
3206874;Central;Plano Piloto
4707443;Central;Sudoeste/Octogonal
7860811;Central;Plano Piloto
9191917;Central;Plano Piloto
9935010;Central;Plano Piloto
990035;Central;Plano Piloto
3504522;Central;Plano Piloto
3211207;Central;Plano Piloto
6012523;Central;Plano Piloto
4664108;Central;Plano Piloto
6503667;Central;Lago Sul
7110766;Central;Plano Piloto
5389526;Central;Plano Piloto
6692486;Central;Plano Piloto
9336370;Central;Plano Piloto
3068218;Central;Plano Piloto
9372458;Central;Plano Piloto
6794521;Central;Plano Piloto
3605477;Central;Plano Piloto
4207548;Central;Plano Piloto
3514730;Central;Plano Piloto
4412680;Central;Plano Piloto
3029816;Central;Plano Piloto
5913470;Central;Plano Piloto
2994577;Central;Plano Piloto
3079392;Central;Plano Piloto
4669290;Central;Plano Piloto
69892;Central;Plano Piloto
9296468;Central;Plano Piloto
7282192;Central;Plano Piloto
4386221;Central;Plano Piloto
4339169;Central;Plano Piloto
4843983;Central;Plano Piloto
4841271;Central;Plano Piloto
7913745;Central;Plano Piloto
3210944;Central;Plano Piloto
6499953;Central;Plano Piloto
5507464;Central;Plano Piloto
4060792;Central;Sudoeste/Octogonal
3102556;Central;Plano Piloto
4327985;Central;Plano Piloto
4926994;Central;Sudoeste/Octogonal
4185684;Central;Plano Piloto
6997953;Central;Plano Piloto
4853520;Central;Plano Piloto
4519728;Central;Plano Piloto
5437415;Central;Plano Piloto
3908623;Central;Plano Piloto
9491635;Central;Plano Piloto
3425215;Central;Plano Piloto
7672233;Central;Plano Piloto
9547398;Central;Plano Piloto
471887;Central;Plano Piloto
7943555;Central;Plano Piloto
9905189;Central;Plano Piloto
3098753;Central;Lago Sul
7359381;Central;Plano Piloto
5468256;Central;Plano Piloto
6650686;Central;Plano Piloto
9335269;Central;Plano Piloto
7379986;Central;Plano Piloto
4612124;Central;Plano Piloto
6447929;Central;Lago Sul
4858581;Central;Plano Piloto
9983015;Central;Plano Piloto
4501985;Central;Plano Piloto
9098038;Central;Sudoeste/Octogonal
6362745;Central;Plano Piloto
43109;Central;Plano Piloto
432857;Central;Plano Piloto
9371370;Central;Plano Piloto
7841108;Central;Plano Piloto
4083598;Central;Plano Piloto
4492315;Central;Plano Piloto
4521617;Central;Plano Piloto
7842333;Central;Plano Piloto
9548238;Central;Plano Piloto
6707408;Central;Plano Piloto
9610251;Central;Plano Piloto
862479;Central;Plano Piloto
9849599;Central;Plano Piloto
4474260;Central;Plano Piloto
3355470;Central;Sudoeste/Octogonal
4596862;Central;Cruzeiro
4684559;Central;Plano Piloto
3836673;Central;Plano Piloto
